property_id,property_type,purpose,city,locality,location,price,price_bin,area_marla,area_sqft,bedrooms,baths,latitude,longitude,date_added,agent_id,agent
PROP-1673,Upper Portion,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,30000,Medium,10.0,2722.51,3,3,33.495740999999995,73.074703,07-15-2019,AG-07,Faisal Mehmood
PROP-1674,House,For Sale,Rawalpindi,"Misryal Road, Rawalpindi, Punjab",Misryal Road,4000000,Low,4.0,1089.0,0,0,33.604023411552,72.98940628767,09-07-2018,AG-07,Faisal Mehmood
PROP-1675,House,For Rent,Rawalpindi,"Adiala Road, Rawalpindi, Punjab",Adiala Road,35000,Low,5.0,1361.25,4,5,33.550414787444,73.066983819008,07-08-2019,AG-08,Mahnoor Iqbal
PROP-1676,Upper Portion,For Rent,Rawalpindi,"Westridge, Rawalpindi, Punjab",Westridge,45000,High,20.0,5445.02,0,0,33.607828999999995,73.021817,07-17-2019,AG-07,Faisal Mehmood
PROP-1677,House,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,120000,High,20.0,5445.02,0,0,33.531951,73.115215,07-04-2019,AG-07,Faisal Mehmood
PROP-1678,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,24000000,High,10.0,2722.51,5,6,33.549694,73.13054,05-05-2019,AG-07,Faisal Mehmood
PROP-1679,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,35500000,Very High,24.0,6534.02,5,6,33.488788,73.07699000000001,06-20-2019,AG-07,Faisal Mehmood
PROP-1680,Lower Portion,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,65000,Very High,30.0,8167.53,3,3,33.502648,73.092556,01-18-2019,AG-08,Mahnoor Iqbal
PROP-1681,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,2100000,Low,12.0,3267.01,4,5,33.555594,73.133669,07-04-2019,AG-08,Mahnoor Iqbal
PROP-1682,Flat,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,9600000,High,4.0,1089.0,2,2,33.550623,73.123112,06-20-2019,AG-08,Mahnoor Iqbal
PROP-1683,House,For Sale,Rawalpindi,"Awan Town, Rawalpindi, Punjab",Awan Town,4800000,Low,3.0,816.75,7,4,33.602665,73.0302,04-05-2019,AG-07,Faisal Mehmood
PROP-1684,Flat,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,2400000,Low,1.6,435.6,1,1,33.555451,73.13821800000001,06-13-2019,AG-07,Faisal Mehmood
PROP-1685,Flat,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,16500,Low,5.0,1361.25,2,1,33.480565000000006,73.088937,01-18-2019,AG-08,Mahnoor Iqbal
PROP-1686,House,For Sale,Rawalpindi,"Askari 14, Rawalpindi, Punjab",Askari 14,17000000,High,10.0,2722.51,3,4,33.543004,73.067576,07-01-2019,AG-07,Faisal Mehmood
PROP-1687,House,For Sale,Rawalpindi,"Range Road, Rawalpindi, Punjab",Range Road,13500000,Medium,6.0,1633.51,4,4,33.59859301251,73.018003463876,04-05-2019,AG-07,Faisal Mehmood
PROP-1688,Upper Portion,For Rent,Rawalpindi,"Chaklala Scheme, Rawalpindi, Punjab",Chaklala Scheme,60000,High,20.0,5445.02,0,0,33.656924,73.143826,07-02-2019,AG-08,Mahnoor Iqbal
PROP-1689,House,For Sale,Rawalpindi,"Shakrial, Rawalpindi, Punjab",Shakrial,3500000,Low,2.0,544.5,4,0,33.633452,73.09963,07-01-2019,AG-08,Mahnoor Iqbal
PROP-1690,House,For Sale,Rawalpindi,"Haji Chowk, Rawalpindi, Punjab",Haji Chowk,7500000,Low,3.0,816.75,0,0,33.630256,73.089402,07-17-2019,AG-08,Mahnoor Iqbal
PROP-1691,Lower Portion,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,150000,Very High,20.0,5445.02,6,6,33.509017,73.08121899999999,06-21-2019,AG-08,Mahnoor Iqbal
PROP-1692,Flat,For Rent,Rawalpindi,"PWD Colony, Rawalpindi, Punjab",PWD Colony,17000,Low,2.4,653.4,1,1,33.570881,73.145235,10-20-2018,AG-08,Mahnoor Iqbal
PROP-1693,Lower Portion,For Rent,Rawalpindi,"Bilal Colony, Rawalpindi, Punjab",Bilal Colony,16000,Low,3.0,816.75,3,0,33.646551,73.086988,07-02-2019,AG-07,Faisal Mehmood
PROP-1694,House,For Sale,Rawalpindi,"Farooq-e-Azam Road, Rawalpindi, Punjab",Farooq-e-Azam Road,5000000,Low,3.0,816.75,0,0,33.646747761918995,73.08989846693301,07-02-2019,AG-08,Mahnoor Iqbal
PROP-1695,Flat,For Rent,Rawalpindi,"Askari 7, Rawalpindi, Punjab",Askari 7,50000,High,10.0,2722.51,3,4,33.56103,73.062276,07-19-2019,AG-07,Faisal Mehmood
PROP-1696,House,For Sale,Rawalpindi,"Chaudhary Jan Colony, Rawalpindi, Punjab",Chaudhary Jan Colony,11500000,Medium,5.0,1361.25,4,6,33.582037,73.099496,01-05-2019,AG-07,Faisal Mehmood
PROP-1697,House,For Sale,Rawalpindi,"Airport Housing Society, Rawalpindi, Punjab",Airport Housing Society,7700000,Low,5.0,1361.25,4,4,33.590885,73.133533,05-05-2019,AG-08,Mahnoor Iqbal
PROP-1698,House,For Sale,Rawalpindi,"Muslim Town, Rawalpindi, Punjab",Muslim Town,9500000,Low,2.5,680.63,8,0,33.628609999999995,73.092252,06-04-2019,AG-07,Faisal Mehmood
PROP-1699,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,10600000,Medium,5.0,1361.25,3,4,33.491161346436,73.09324645996101,07-16-2019,AG-08,Mahnoor Iqbal
PROP-1700,Flat,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,12000,Low,2.1,571.73,1,1,33.540109,73.108862,04-06-2019,AG-08,Mahnoor Iqbal
PROP-1701,House,For Sale,Rawalpindi,"Satellite Town, Rawalpindi, Punjab",Satellite Town,75000000,Very High,15.0,4083.76,6,7,33.632156,73.074342,04-05-2019,AG-07,Faisal Mehmood
PROP-1702,House,For Sale,Rawalpindi,"Gulraiz Housing Scheme, Rawalpindi, Punjab",Gulraiz Housing Scheme,18000000,High,10.0,2722.51,7,0,33.5628,73.10714399999999,07-11-2019,AG-08,Mahnoor Iqbal
PROP-1703,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,6250000,Low,5.0,1361.25,2,2,33.50136,73.10869100000001,05-05-2019,AG-07,Faisal Mehmood
PROP-1704,House,For Sale,Rawalpindi,"Airport Housing Society, Rawalpindi, Punjab",Airport Housing Society,8000000,Low,5.0,1361.25,4,4,33.590885,73.133533,07-05-2019,AG-08,Mahnoor Iqbal
PROP-1705,House,For Rent,Rawalpindi,"Shams Abad, Rawalpindi, Punjab",Shams Abad,16000,Low,3.0,816.75,3,2,33.651485,73.08069,02-17-2019,AG-08,Mahnoor Iqbal
PROP-1706,Upper Portion,For Rent,Rawalpindi,"Satellite Town, Rawalpindi, Punjab",Satellite Town,30000,Medium,5.0,1361.25,3,0,33.641205,73.06577,07-17-2019,AG-08,Mahnoor Iqbal
PROP-1707,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,26000000,High,10.0,2722.51,5,5,33.500035,73.093929,03-06-2019,AG-08,Mahnoor Iqbal
PROP-1708,House,For Sale,Rawalpindi,"Chaklala Scheme, Rawalpindi, Punjab",Chaklala Scheme,9850000,Medium,5.0,1361.25,0,0,33.656924,73.143826,06-27-2019,AG-08,Mahnoor Iqbal
PROP-1709,Lower Portion,For Rent,Rawalpindi,"Fazaia Colony, Rawalpindi, Punjab",Fazaia Colony,85000,Very High,24.0,6534.02,4,4,33.618783,73.115083,06-17-2019,AG-08,Mahnoor Iqbal
PROP-1710,Upper Portion,For Rent,Rawalpindi,"Defence Colony, Rawalpindi, Punjab",Defence Colony,45000,High,20.0,5445.02,3,3,33.623169,73.10883199999999,07-03-2019,AG-08,Mahnoor Iqbal
PROP-1711,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,24000000,High,12.0,3267.01,5,6,33.508588,73.07178499999999,06-20-2019,AG-08,Mahnoor Iqbal
PROP-1712,House,For Sale,Rawalpindi,"Muslim Town, Rawalpindi, Punjab",Muslim Town,3000000,Low,1.0,272.25,0,0,33.628609999999995,73.092252,07-02-2019,AG-08,Mahnoor Iqbal
PROP-1713,House,For Sale,Rawalpindi,"Race Course, Rawalpindi, Punjab",Race Course,25000000,High,20.0,5445.02,0,0,33.604415,73.035947,06-20-2019,AG-08,Mahnoor Iqbal
PROP-1714,House,For Sale,Rawalpindi,"Defence Colony, Rawalpindi, Punjab",Defence Colony,30000000,High,20.0,5445.02,5,4,33.623169,73.10883199999999,06-04-2019,AG-08,Mahnoor Iqbal
PROP-1715,House,For Sale,Rawalpindi,"Dhamyal Road, Rawalpindi, Punjab",Dhamyal Road,2600000,Low,3.0,816.75,2,1,33.556438852629,73.024669289589,01-05-2019,AG-08,Mahnoor Iqbal
PROP-1716,House,For Sale,Rawalpindi,"Dhok Hukamdad, Rawalpindi, Punjab",Dhok Hukamdad,13000000,Medium,5.0,1361.25,7,3,33.625201000000004,73.113075,06-04-2019,AG-07,Faisal Mehmood
PROP-1717,House,For Rent,Rawalpindi,"Chaklala Scheme, Rawalpindi, Punjab",Chaklala Scheme,18000,Low,5.0,1361.25,2,2,33.656924,73.143826,07-13-2019,AG-07,Faisal Mehmood
PROP-1718,House,For Sale,Rawalpindi,"Pir Wadhai, Rawalpindi, Punjab",Pir Wadhai,2800000,Low,2.0,544.5,3,2,33.632022,73.03920500000001,01-05-2019,AG-07,Faisal Mehmood
PROP-1719,House,For Sale,Rawalpindi,"Murree Road, Rawalpindi, Punjab",Murree Road,17000000,High,5.5,1497.38,7,7,33.657522,73.082898,07-04-2019,AG-07,Faisal Mehmood
PROP-1720,House,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,50000,Medium,5.0,1361.25,2,5,33.50136,73.10869100000001,07-15-2019,AG-07,Faisal Mehmood
PROP-1721,House,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,100000,High,20.0,5445.02,6,5,33.550408000000004,73.115473,07-08-2019,AG-08,Mahnoor Iqbal
PROP-1722,Upper Portion,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,50000,High,20.0,5445.02,0,0,33.531951,73.115215,07-04-2019,AG-08,Mahnoor Iqbal
PROP-1723,House,For Sale,Rawalpindi,"Gulshan Abad, Rawalpindi, Punjab",Gulshan Abad,9000000,Low,10.0,2722.51,2,0,33.530556,73.06126400000001,06-27-2019,AG-07,Faisal Mehmood
PROP-1724,Upper Portion,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,50000,High,12.0,3267.01,3,3,33.516674,73.106543,01-18-2019,AG-08,Mahnoor Iqbal
PROP-1725,Lower Portion,For Rent,Rawalpindi,"Gulraiz Housing Scheme, Rawalpindi, Punjab",Gulraiz Housing Scheme,45000,High,20.0,5445.02,0,0,33.5628,73.10714399999999,07-03-2019,AG-08,Mahnoor Iqbal
PROP-1726,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,37000000,Very High,20.0,5445.02,6,8,33.555451,73.13821800000001,07-05-2019,AG-07,Faisal Mehmood
PROP-1727,House,For Sale,Rawalpindi,"Bankers Colony, Rawalpindi, Punjab",Bankers Colony,3600000,Low,4.0,1089.0,2,2,33.546438,73.061718,07-03-2019,AG-08,Mahnoor Iqbal
PROP-1728,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,13500000,Medium,7.0,1905.76,0,0,33.489836,73.101611,06-04-2019,AG-07,Faisal Mehmood
PROP-1729,House,For Sale,Rawalpindi,"Faisal Colony, Rawalpindi, Punjab",Faisal Colony,12000000,Medium,7.0,1905.76,5,5,33.579624,73.03837,07-04-2019,AG-07,Faisal Mehmood
PROP-1730,Upper Portion,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,35000,Medium,8.0,2178.01,0,0,33.50297,73.10216899999999,06-21-2019,AG-08,Mahnoor Iqbal
PROP-1731,House,For Rent,Rawalpindi,"Gulshan Abad, Rawalpindi, Punjab",Gulshan Abad,25000,Low,10.0,2722.51,3,2,33.530556,73.06126400000001,12-10-2018,AG-08,Mahnoor Iqbal
PROP-1732,House,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,60000,Medium,10.0,2722.51,5,5,33.485576,73.08393000000001,09-20-2018,AG-08,Mahnoor Iqbal
PROP-1733,House,For Sale,Rawalpindi,"Dhoke Khabba, Rawalpindi, Punjab",Dhoke Khabba,6000000,Low,2.2,598.95,4,2,33.611604874889004,73.074975125492,04-05-2019,AG-07,Faisal Mehmood
PROP-1734,Lower Portion,For Rent,Rawalpindi,"Westridge, Rawalpindi, Punjab",Westridge,55000,High,20.0,5445.02,4,0,33.617121000000004,73.02705300000001,06-19-2019,AG-07,Faisal Mehmood
PROP-1735,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,13500000,Medium,7.0,1905.76,5,7,33.498497,73.101182,05-05-2019,AG-07,Faisal Mehmood
PROP-1736,House,For Rent,Rawalpindi,"New Lalazar, Rawalpindi, Punjab",New Lalazar,35000,Low,5.0,1361.25,4,5,33.561043,73.070615,03-19-2019,AG-08,Mahnoor Iqbal
PROP-1737,Flat,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,17000,Low,5.0,1361.25,2,0,33.480565000000006,73.088937,05-06-2019,AG-07,Faisal Mehmood
PROP-1738,House,For Sale,Rawalpindi,"Airport Housing Society, Rawalpindi, Punjab",Airport Housing Society,31500000,High,20.0,5445.02,8,9,33.590885,73.133533,07-23-2019,AG-07,Faisal Mehmood
PROP-1739,House,For Rent,Rawalpindi,"Sadiqabad, Rawalpindi, Punjab",Sadiqabad,45000,Medium,3.0,816.75,5,0,33.632397631086995,73.080732822418,07-02-2019,AG-07,Faisal Mehmood
PROP-1740,Lower Portion,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,25000,Low,8.0,2178.01,2,2,33.485576,73.08393000000001,07-08-2019,AG-07,Faisal Mehmood
PROP-1741,House,For Rent,Rawalpindi,"Shalley Valley, Rawalpindi, Punjab",Shalley Valley,17000,Low,5.0,1361.25,2,3,33.597548,73.014176,01-09-2019,AG-08,Mahnoor Iqbal
PROP-1742,House,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,49000,Medium,7.0,1905.76,4,4,33.495991,73.100195,06-29-2019,AG-08,Mahnoor Iqbal
PROP-1743,House,For Sale,Rawalpindi,"Adiala Road, Rawalpindi, Punjab",Adiala Road,5200000,Low,5.5,1497.38,2,2,33.550869,73.05618199999999,04-06-2019,AG-07,Faisal Mehmood
PROP-1744,House,For Sale,Rawalpindi,"Lalarukh Colony, Rawalpindi, Punjab",Lalarukh Colony,6000000,Low,6.0,1633.51,6,6,33.559778,73.01330899999999,06-13-2019,AG-07,Faisal Mehmood
PROP-1745,Flat,For Rent,Rawalpindi,"Farooq-e-Azam Road, Rawalpindi, Punjab",Farooq-e-Azam Road,25000,Low,3.6,980.1,2,2,33.646747761918995,73.08989846693301,06-26-2019,AG-07,Faisal Mehmood
PROP-1746,House,For Sale,Rawalpindi,"Lalazar 2, Rawalpindi, Punjab",Lalazar 2,4300000,Low,5.0,1361.25,3,0,33.551679,73.02683,05-05-2019,AG-08,Mahnoor Iqbal
PROP-1747,House,For Rent,Rawalpindi,"Farooq-e-Azam Road, Rawalpindi, Punjab",Farooq-e-Azam Road,20000,Low,5.0,1361.25,0,0,33.646747761918995,73.08989846693301,07-11-2019,AG-07,Faisal Mehmood
PROP-1748,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,4300000,Low,5.0,1361.25,2,1,33.4966,73.109311,06-20-2019,AG-07,Faisal Mehmood
PROP-1749,House,For Sale,Rawalpindi,"Sadiqabad, Rawalpindi, Punjab",Sadiqabad,11000000,Medium,8.0,2178.01,0,0,33.632397631086995,73.080732822418,04-05-2019,AG-08,Mahnoor Iqbal
